Unnamed: 0,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,foods,zip
1131,jLo_VpbbZ2b1NcM1y2XbgQ,stickys-finger-joint-new-york-15,Sticky's Finger Joint,https://s3-media3.fl.yelpcdn.com/bphoto/Lh3h35X9l-S_ymbbz2P1Lw/o.jpg,False,https://www.yelp.com/biz/stickys-finger-joint-new-york-15?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,74,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7537812, 'longitude': -73.9746256}",[],$$,"{'address1': '466 Lexington Ave', 'address2': 'Ste 165', 'address3': None, 'city': 'New York Ny', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['466 Lexington Ave', 'Ste 165', 'New York Ny, NY 10017']}",16469984407.0,(646) 998-4407,166.16810132173055,"['hotdogs', 'chickenshop', 'tradamerican']",10017
1132,8PyKaU-YM0HOAfxWsjcwmg,cipriani-le-specialita-new-york,Cipriani Le Specialita,https://s3-media3.fl.yelpcdn.com/bphoto/16X9efv-J3VoXsHed2gV0A/o.jpg,False,https://www.yelp.com/biz/cipriani-le-specialita-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,115,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7516113, 'longitude': -73.9767134}",[],$$,"{'address1': '120 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['120 E 42nd St', 'New York, NY 10017']}",12125575088.0,(212) 557-5088,149.81367190741818,"['gourmet', 'italian', 'bakeries']",10017
1133,RGnWIHygEis4uEtO_uR6RQ,dishes-new-york-4,Dishes,https://s3-media1.fl.yelpcdn.com/bphoto/ANuws3wx4COD7WpYkgDs4g/o.jpg,False,https://www.yelp.com/biz/dishes-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,46,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.5,"{'latitude': 40.752658, 'longitude': -73.976298}",[],$$,"{'address1': '48 Grand Central Terminal', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['48 Grand Central Terminal', 'New York, NY 10017']}",12128085511.0,(212) 808-5511,35.140593455820664,"['sandwiches', 'juicebars']",10017
1134,b_R7IsGb9Fi6QzjADMSaww,tri-tip-grill-new-york-2,Tri Tip Grill,https://s3-media2.fl.yelpcdn.com/bphoto/Z9nvg3DgGurT307jNd8eHw/o.jpg,False,https://www.yelp.com/biz/tri-tip-grill-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,110,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"{'latitude': 40.7523287198863, 'longitude': -73.9769661426544}",[],$$,"{'address1': '89 E 42nd St', 'address2': '', 'address3': 'Grand Central Terminal', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'Grand Central Terminal', 'New York, NY 10017']}",12125571000.0,(212) 557-1000,97.2087974182161,"['newamerican', 'steak']",10017
1135,0u69i-Wd09nXcnxnhTz9Zg,amazon-go-new-york-41,Amazon Go,https://s3-media4.fl.yelpcdn.com/bphoto/imjYVICbRKj6lxZbZOIhOw/o.jpg,False,https://www.yelp.com/biz/amazon-go-new-york-41?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,15,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.7515846622822, 'longitude': -73.97579007873466}",[],,"{'address1': '405 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10174', 'country': 'US', 'state': 'NY', 'display_address': ['405 Lexington Ave', 'New York, NY 10174']}",18882804331.0,(888) 280-4331,116.43299700313331,"['convenience', 'salad', 'sandwiches']",10174
1136,SJwnDYp53mHEbeZK2nXnbg,cipriani-new-york-2,Cipriani,https://s3-media2.fl.yelpcdn.com/bphoto/TDamlkR145g_x2gRLAGZ7Q/o.jpg,False,https://www.yelp.com/biz/cipriani-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,132,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",3.5,"{'latitude': 40.75163147071506, 'longitude': -73.97694370763168}",[],$$$$,"{'address1': '110 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['110 E 42nd St', 'New York, NY 10017']}",16467230826.0,(646) 723-0826,142.49194274397126,"['italian', 'gourmet']",10017
1137,rH2QYtdcAjkY6uY45iKy3w,sushi-and-co-new-york-2,Sushi & Co,https://s3-media1.fl.yelpcdn.com/bphoto/-w4zT3zhNwUm-FxK3J8QXA/o.jpg,False,https://www.yelp.com/biz/sushi-and-co-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,22,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.7534, 'longitude': -73.97434}",[],$$,"{'address1': '459 Lexington Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['459 Lexington Ave', 'New York, NY 10017']}",,,154.54883683070128,"['ramen', 'sushi']",10017
1138,gB_t2bkDs-uirtHEF-3D3Q,zaros-family-bakery-grand-central-terminal-track-19-new-york,Zaro's Family Bakery - Grand Central Terminal Track 19,https://s3-media3.fl.yelpcdn.com/bphoto/W6CBPK0luAK4eb9Uo0rZSw/o.jpg,False,https://www.yelp.com/biz/zaros-family-bakery-grand-central-terminal-track-19-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,288,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 40.7529468739123, 'longitude': -73.9769746527092}",[],$,"{'address1': '89 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'New York, NY 10017']}",12122920162.0,(212) 292-0162,98.53328977888624,"['bakeries', 'sandwiches']",10017
1139,s9hDPejM6jc6CSNkEFspBA,potbelly-sandwich-shop-new-york-2,Potbelly Sandwich Shop,https://s3-media1.fl.yelpcdn.com/bphoto/AZI2Qx11I5WbfCbXFuFaxg/o.jpg,False,https://www.yelp.com/biz/potbelly-sandwich-shop-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,167,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 40.7523031, 'longitude': -73.974358}",[],$,"{'address1': '150 E 44th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['150 E 44th St', 'New York, NY 10017']}",16462894202.0,(646) 289-4202,133.44555403292978,"['sandwiches', 'hotdogs', 'salad']",10017
1140,tmz9P0-WtTSL_5AeNPoLSA,chopt-creative-salad-co-new-york-36,Chopt Creative Salad Co.,https://s3-media2.fl.yelpcdn.com/bphoto/28eoAdIkIxHqeMXmSydSVg/o.jpg,False,https://www.yelp.com/biz/chopt-creative-salad-co-new-york-36?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,131,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.5,"{'latitude': 40.7515761593805, 'longitude': -73.9746513962746}",[],$$,"{'address1': '666 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['666 3rd Ave', 'New York, NY 10017']}",16468639052.0,(646) 863-9052,156.43243965406347,"['salad', 'vegetarian']",10017
1141,jx4Zu0Tt0DUp2YKxNEkPJA,frankies-dogs-on-the-go-new-york-3,Frankies Dogs On The Go,https://s3-media3.fl.yelpcdn.com/bphoto/Off5c9GHKXrUvy5UbQIY8w/o.jpg,False,https://www.yelp.com/biz/frankies-dogs-on-the-go-new-york-3?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,51,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.0,"{'latitude': 40.7527277, 'longitude': -73.97722387911746}",[],$,"{'address1': '23 Vanderbilt Ave Grand Central Terminal', 'address2': None, 'address3': 'Grand Central Terminal', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['23 Vanderbilt Ave Grand Central Terminal', 'Grand Central Terminal', 'New York, NY 10017']}",12128085226.0,(212) 808-5226,113.51424720209593,['hotdog'],10017
1142,7NcFpPmDPFeeUiIlLIQrmg,danish-dogs-new-york,Danish Dogs,https://s3-media3.fl.yelpcdn.com/bphoto/Lt7fowUMTqgV-y6Bk7pH4A/o.jpg,False,https://www.yelp.com/biz/danish-dogs-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,55,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.5,"{'latitude': 40.752509, 'longitude': -73.97736}",[],$,"{'address1': '89 East 42nd St', 'address2': '', 'address3': 'Grand Central Terminal', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 East 42nd St', 'Grand Central Terminal', 'New York, NY 10017']}",16465684018.0,(646) 568-4018,125.1715645151178,['hotdog'],10017
1143,FKNvLopy5AFOJT0XdmYoZQ,central-market-new-york-new-york-3,Central Market New York,https://s3-media3.fl.yelpcdn.com/bphoto/NaqhrJpQWNho8anif4B-jg/o.jpg,False,https://www.yelp.com/biz/central-market-new-york-new-york-3?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,6,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.752671, 'longitude': -73.977237}",[],,"{'address1': '89 E 42nd St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'New York, NY 10017']}",12128085227.0,(212) 808-5227,114.47184208877772,['tradamerican'],10017
1144,833d7cqETGXFBem-ndDavg,pret-a-manger-new-york-49,Pret A Manger,https://s3-media2.fl.yelpcdn.com/bphoto/MOWpkjI1VdMzIl5yAGBSqA/o.jpg,False,https://www.yelp.com/biz/pret-a-manger-new-york-49?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,39,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.75238, 'longitude': -73.97518}",[],$,"{'address1': '425 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10174', 'country': 'US', 'state': 'NY', 'display_address': ['425 Lexington Ave', 'New York, NY 10174']}",12122923913.0,(212) 292-3913,78.97699159382937,"['sandwiches', 'coffee', 'breakfast_brunch']",10174
1145,7uhYhpUPHpRnNJvJxKROVw,city-winery-grand-central-new-york,City Winery Grand Central,https://s3-media1.fl.yelpcdn.com/bphoto/mC2bJm1SmBc-fXy8ZKOimg/o.jpg,False,https://www.yelp.com/biz/city-winery-grand-central-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,7,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.752779, 'longitude': -73.976731}",[],,"{'address1': '89 E 42nd St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'New York, NY 10017']}",13322641233.0,(332) 264-1233,114.47184208771095,"['venues', 'wine_bars', 'tradamerican']",10017
1146,NLEASZp_A_CikJakYq5asg,juice-press-new-york-39,Juice Press,https://s3-media2.fl.yelpcdn.com/bphoto/7npnGBdanqYNmpq3M_a3rw/o.jpg,False,https://www.yelp.com/biz/juice-press-new-york-39?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,23,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",3.5,"{'latitude': 40.7524241, 'longitude': -73.9779478}",[],$$,"{'address1': '87 E 42nd St', 'address2': None, 'address3': 'Grand Central Terminal', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['87 E 42nd St', 'Grand Central Terminal', 'New York, NY 10017']}",19294967871.0,(929) 496-7871,131.8882539055005,"['juicebars', 'vegan', 'organic_stores']",10017
1147,M_cEXAwzObb1U-sAxM-CVg,the-lunch-box-manhattan,The Lunch Box,https://s3-media2.fl.yelpcdn.com/bphoto/HuySU540apQBoNbWz3LasQ/o.jpg,False,https://www.yelp.com/biz/the-lunch-box-manhattan?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,16,"[{'alias': 'delis', 'title': 'Delis'}]",3.0,"{'latitude': 40.753049, 'longitude': -73.975922}",[],$$,"{'address1': '420 Lexington Ave', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['420 Lexington Ave', 'Manhattan, NY 10017']}",12126823812.0,(212) 682-3812,46.7727882461541,['delis'],10017
1148,Pl7usBOnUHmpCGWgD4J0Mg,eata-pita-new-york,Eata Pita,https://s3-media4.fl.yelpcdn.com/bphoto/kVFRiQlkN-pN3NZhBKBVhA/o.jpg,False,https://www.yelp.com/biz/eata-pita-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,96,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'halal', 'title': 'Halal'}]",3.0,"{'latitude': 40.7524183, 'longitude': -73.977933}",[],$$,"{'address1': '89 E 42nd St', 'address2': '', 'address3': 'Grand Central', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'Grand Central', 'New York, NY 10017']}",12122972500.0,(212) 297-2500,114.47184208877772,"['mideastern', 'sandwiches', 'halal']",10017
1149,p1mEhkxWZI4I6rd5v-VoRA,cornelius-new-york-4,Cornelius,https://s3-media1.fl.yelpcdn.com/bphoto/hUyp9ka525L90w7rquRwfg/o.jpg,False,https://www.yelp.com/biz/cornelius-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.752779, 'longitude': -73.976731}",[],,"{'address1': '89 E 42nd St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'New York, NY 10017']}",13322641234.0,(332) 264-1234,114.47184208771095,"['coffee', 'raw_food', 'cocktailbars']",10017
1150,VYjs4LKgbmiJqYwjjXVAzA,commodore-grill-new-york,Commodore Grill,,False,https://www.yelp.com/biz/commodore-grill-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,4,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.7520409, 'longitude': -73.9763184}",[],$$,"{'address1': '109 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['109 E 42nd St', 'New York, NY 10017']}",16462136999.0,(646) 213-6999,72.24126546633606,"['restaurants', 'lounges']",10017
1151,nv6WZj1CigAG5Li1h7auIg,farmers-fridge-new-york-9,Farmer's Fridge,https://s3-media4.fl.yelpcdn.com/bphoto/JwHPLFCVWSN55u7r2ptxGw/o.jpg,False,https://www.yelp.com/biz/farmers-fridge-new-york-9?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,0,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",0.0,"{'latitude': 40.75275, 'longitude': -73.97527}",[],,"{'address1': '420 Lexington', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10170', 'country': 'US', 'state': 'NY', 'display_address': ['420 Lexington', 'New York, NY 10170']}",13122290099.0,(312) 229-0099,17.4089773485291,"['salad', 'sandwiches', 'breakfast_brunch']",10170
1152,VonjddeQEI-h2QZVCywYlg,bondi-sushi-new-york-5,Bondi Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/gxunCYjfjPbXfE2g873Zfw/o.jpg,False,https://www.yelp.com/biz/bondi-sushi-new-york-5?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",1.0,"{'latitude': 40.752698, 'longitude': -73.975851}",[],,"{'address1': '420 Lexington Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10170', 'country': 'US', 'state': 'NY', 'display_address': ['420 Lexington Ave', 'New York, NY 10170']}",,,17.4089773485291,['sushi'],10170
1153,0KeuqyRSUAYLwMI-3ZAZJw,maya-blue-new-york-3,Maya Blue,https://s3-media1.fl.yelpcdn.com/bphoto/ZPaxb_yODQrFTlQbmX_LlQ/o.jpg,False,https://www.yelp.com/biz/maya-blue-new-york-3?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,23,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.0,"{'latitude': 40.7524506103315, 'longitude': -73.9743997152164}",[],$$,"{'address1': '146 E 44th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10174', 'country': 'US', 'state': 'NY', 'display_address': ['146 E 44th St', 'New York, NY 10174']}",16467264645.0,(646) 726-4645,126.47625408528351,"['mexican', 'juicebars']",10174
1154,yu1-mkCm6gid7-8stJo81Q,dishes-central-new-york,Dishes Central,https://s3-media3.fl.yelpcdn.com/bphoto/a-BUzaPYoEfQ5qEBEt6Yng/o.jpg,False,https://www.yelp.com/biz/dishes-central-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,18,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 40.752742410345384, 'longitude': -73.9772353}",[],$,"{'address1': '89 E 42nd St', 'address2': '', 'address3': 'Grand Central', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'Grand Central', 'New York, NY 10017']}",12128085511.0,(212) 808-5511,114.63953999145048,['sandwiches'],10017
1155,-yOmokiMUTkUcZwVH-_tKQ,golden-krust-new-york-9,Golden Krust,https://s3-media3.fl.yelpcdn.com/bphoto/OH2fKXTKDPOcGP1tb2TiZg/o.jpg,False,https://www.yelp.com/biz/golden-krust-new-york-9?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,32,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",2.5,"{'latitude': 40.752648, 'longitude': -73.97724}",[],$,"{'address1': '105 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['105 E 42nd St', 'New York, NY 10017']}",16464872003.0,(646) 487-2003,114.36368885594,['caribbean'],10017
1156,l4IBi1nOb1BDu_Fd2g_OtQ,juice-press-new-york-77,Juice Press,https://s3-media1.fl.yelpcdn.com/bphoto/YIpW27jxZa6hUypGfuKJyg/o.jpg,False,https://www.yelp.com/biz/juice-press-new-york-77?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}]",1.0,"{'latitude': 40.752803, 'longitude': -73.975943}",[],,"{'address1': '420 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10170', 'country': 'US', 'state': 'NY', 'display_address': ['420 Lexington Ave', 'New York, NY 10170']}",12127770034.0,(212) 777-0034,19.961367991178687,"['organic_stores', 'juicebars', 'vegan']",10170
1157,nz3WYcJZgiAuVudvL7-Ewg,chirping-chicken-new-york-3,Chirping Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/5utVWW2kVaUXZiNxHcWsUA/o.jpg,False,https://www.yelp.com/biz/chirping-chicken-new-york-3?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,58,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 40.7533117469399, 'longitude': -73.9771309661278}",[],$,"{'address1': '109 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['109 E 42nd St', 'New York, NY 10017']}",12126614059.0,(212) 661-4059,129.6726749421242,"['hotdogs', 'chicken_wings']",10017
1158,LNcdBOsJ7K6wLZoV1XOU-w,grand-central-dining-concourse-new-york,Grand Central Dining Concourse,https://s3-media2.fl.yelpcdn.com/bphoto/B4NZyifrU0BmPp_C80cu8g/o.jpg,False,https://www.yelp.com/biz/grand-central-dining-concourse-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,3,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,"{'latitude': 40.752587, 'longitude': -73.977629}",[],,"{'address1': '89 E 42nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 42nd St', 'New York, NY 10017']}",12123402345.0,(212) 340-2345,114.47184208877772,['food_court'],10017
1159,NrZMhNdOM0ytAZtFRGf2MA,grand-hyatt-market-new-york,Grand Hyatt Market,https://s3-media4.fl.yelpcdn.com/bphoto/IjDXJyA3PRWiOsvoUs4HJQ/o.jpg,False,https://www.yelp.com/biz/grand-hyatt-market-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,8,"[{'alias': 'delis', 'title': 'Delis'}]",3.5,"{'latitude': 40.7518315, 'longitude': -73.976451}",[],,"{'address1': '109 E 42nd St', 'address2': '', 'address3': 'Grand Hyatt Lobby', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['109 E 42nd St', 'Grand Hyatt Lobby', 'New York, NY 10017']}",,,100.82216797245123,['delis'],10017
1160,KvZCCFD8RTyeNe7L4_mLog,feng-shui-new-york-2,Feng Shui,https://s3-media1.fl.yelpcdn.com/bphoto/q4CmE_fE_gRiLq4JoxOUog/o.jpg,False,https://www.yelp.com/biz/feng-shui-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,40,"[{'alias': 'chinese', 'title': 'Chinese'}]",1.5,"{'latitude': 40.75204, 'longitude': -73.97632}",[],$$,"{'address1': '109 E 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['109 E 42nd St', 'New York, NY 10017']}",12123386810.0,(212) 338-6810,72.24126546633606,['chinese'],10017
